,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
1930,128,41591,33156,7,5,1000,1,7,5,12,128,0,1,12,35,72,1151,12,93,550000,2,5,1,37876,0
1931,854,41591,33156,7,5,1000,1,5,12,2,130,0,73,2,37,340,1079,12,96,550000,1,2,1,40111,0
1932,124,41591,33156,7,5,1000,1,9,1,24,127,0,9,20,34,77,1094,12,100,550000,1,2,1,39337,0
1933,149,41591,33156,7,5,1000,1,2,8,6,129,-2,37,24,38,82,1107,12,99,550000,3,2,1,38810,0
1934,415,41591,33156,7,5,1000,1,3,7,15,129,-2,3,23,38,310,1041,12,100,550000,3,2,1,39219,0
1935,131,41591,33156,7,5,1000,1,11,9,11,114,-2,6,11,23,140,1240,12,94,550000,2,2,1,39007,0
1936,682,41591,33156,7,5,1000,1,10,10,5,127,0,7,18,34,27,1118,12,102,550000,2,4,1,39355,1
1937,1,41591,33156,7,5,1000,1,1,4,22,133,0,1,1,40,65,1155,12,104,550000,1,1,1,38970,1
1938,855,41591,33156,7,5,1000,1,8,11,19,126,-2,1,3,35,490,1140,12,96,550000,2,1,1,40127,0
1939,856,41591,33157,7,4,1200,1,11,7,15,114,-2,3,3,43,240,1079,12,99,725000,1,3,1,37940,0
1940,278,41591,33157,7,4,1200,1,12,2,13,110,-5,67,22,42,230,1079,12,91,725000,1,2,1,40121,0
1941,857,41591,33157,7,4,1200,1,9,10,22,122,0,1,20,49,290,1130,12,0,725000,1,2,1,40086,0
1942,145,41591,33157,7,4,1200,1,10,3,4,121,0,7,10,48,56,1125,12,102,725000,3,2,1,39918,0
1943,599,41591,33157,7,4,1200,1,2,4,16,132,0,58,18,59,55,1069,12,106,725000,4,2,1,39567,0
1944,19,41591,33157,7,4,1200,1,8,8,14,123,0,9,9,50,48,1214,12,108,725000,2,2,1,40139,1
1945,858,41591,33157,7,4,1200,1,5,1,12,130,0,1,12,57,530,1090,12,93,725000,4,6,1,40277,0
1946,177,41591,33157,7,4,1200,1,6,6,11,124,-2,46,5,53,210,1095,12,108,725000,2,3,1,38977,0
1947,280,41591,33157,7,4,1200,1,3,9,2,131,0,1,23,58,47,1141,12,115,725000,2,2,1,40119,1
1948,134,41591,33158,7,5,1650,1,7,5,12,123,0,1,12,30,80,1066,12,99,550000,2,2,1,39334,1
1949,36,41591,33158,7,5,1650,1,4,1,4,129,0,7,11,36,83,1066,12,100,550000,6,2,1,39867,0
1950,156,41591,33158,7,5,1650,1,1,4,20,133,0,7,6,40,120,1033,12,91,550000,3,2,1,39512,0
1951,655,41591,33158,7,5,1650,1,11,11,13,113,-5,7,24,25,780,1155,12,84,550000,6,2,1,38763,0
1952,136,41591,33158,7,5,1650,1,3,7,5,130,0,74,14,37,81,1020,12,91,550000,8,3,1,39129,0
1953,688,41591,33158,7,5,1650,1,8,9,11,120,-2,3,22,29,46,998,12,103,550000,2,2,1,39395,1
1954,334,41591,33158,7,5,1650,1,9,8,8,118,-2,1,1,27,100,1100,12,101,550000,2,2,1,39343,0
1955,13,41591,33158,7,5,1650,1,12,6,19,113,-2,9,13,22,400,1059,12,98,550000,3,2,1,39929,0
1956,237,41591,33158,7,5,1650,1,5,10,6,123,-2,37,3,32,290,1007,12,102,550000,9,3,1,39702,1
1957,455,41591,33158,7,5,1650,1,2,2,21,131,0,3,7,38,27,1129,12,100,550000,1,3,1,39014,0
1958,583,41591,33158,7,5,1650,1,6,3,15,122,-2,42,5,31,900,1227,12,0,550000,1,1,1,39743,0
1959,165,41591,33159,7,4,1650,1,8,3,16,128,0,3,9,54,100,1116,12,108,725000,1,2,1,39362,0
1960,166,41591,33159,7,4,1650,1,9,7,19,123,-2,1,3,51,100,1097,12,104,725000,9,1,1,39334,0
1961,667,41591,33159,7,4,1650,1,4,10,10,129,-2,7,6,57,990,1079,12,80,725000,4,3,3,40234,0
1962,668,41591,33159,7,4,1650,1,12,2,4,115,0,44,8,41,800,1160,12,103,725000,1,2,1,38655,0
1963,547,41591,33159,7,4,1650,1,5,12,5,130,0,7,20,56,72,1130,12,108,725000,1,2,1,39754,1
1964,352,41591,33159,7,4,1650,1,11,4,13,117,-5,3,2,48,910,1209,12,100,725000,1,2,1,38669,0
1965,420,41591,33159,7,4,1650,1,10,9,12,124,0,35,17,50,100,1072,12,109,725000,1,2,1,38986,0
1966,357,41591,33159,7,4,1650,1,1,11,6,131,-2,1,5,59,150,1098,12,108,725000,1,1,1,39365,0
1967,242,41591,33159,7,4,1650,1,3,1,21,133,0,3,1,59,33,1099,12,108,725000,1,2,1,39027,1
1968,173,41591,33159,7,4,1650,1,6,8,23,129,0,7,9,55,800,1109,12,100,725000,6,2,1,39162,0
1969,157,41591,33159,7,4,1650,1,7,5,2,128,0,211,18,54,76,1133,12,105,725000,3,2,1,38472,0
1970,51,41591,33159,7,4,1650,1,2,6,20,133,0,9,15,59,40,1054,12,112,725000,2,2,1,40029,1
1971,67,41591,33160,7,3,1200,1,9,3,22,121,0,9,9,66,52,1245,12,112,1000000,3,2,5,39867,1
1972,302,41591,33160,7,3,1200,1,4,4,12,130,0,1,12,75,380,1159,12,111,1000000,4,2,1,39557,0
1973,859,41591,33160,7,3,1200,1,10,5,18,121,0,1,16,66,520,1048,12,99,1000000,1,3,1,40414,0
1974,180,41591,33160,7,3,1200,1,11,11,6,118,-2,21,14,65,830,1102,12,86,1000000,1,1,1,38995,0
1975,384,41591,33160,7,3,1200,1,7,10,16,123,0,40,19,68,66,1018,12,107,1000000,2,3,1,40091,0
1976,727,41591,33160,7,3,1200,1,2,7,15,130,-2,14,17,77,990,1057,12,104,1000000,1,2,1,39369,0
1977,241,41591,33160,7,3,1200,1,5,9,13,120,-5,7,13,70,990,1235,12,100,1000000,2,3,1,39351,0
1978,388,41591,33160,7,3,1200,1,6,2,10,123,-2,9,15,70,86,1014,12,100,1000000,3,2,4,39494,0
1979,465,41591,33160,7,3,1200,1,3,6,24,131,0,1,21,76,37,1140,12,114,1000000,2,3,1,40091,1
1980,393,41591,33160,7,3,1200,1,1,1,2,133,0,3,6,78,120,1048,12,108,1000000,6,3,1,38762,0
1981,434,41591,33160,7,3,1200,1,8,12,19,121,-2,9,20,68,110,1073,12,107,1000000,2,2,1,39716,0
1982,419,41591,33160,7,3,1200,1,12,8,21,118,0,7,23,63,41,1075,12,114,1000000,2,2,1,39755,1
1983,108,41591,33161,7,3,1800,1,5,10,6,129,-2,1,14,83,290,1049,12,110,1000000,1,2,1,39341,0
1984,112,41591,33161,7,3,1800,1,6,7,21,130,0,9,10,82,44,1068,12,112,1000000,7,2,3,39874,0
1985,399,41591,33161,7,3,1800,1,10,8,15,123,-2,9,17,77,990,1072,12,110,1000000,2,2,1,38977,0
1986,713,41591,33161,7,3,1800,1,1,9,18,133,0,37,2,85,170,1086,12,109,1000000,3,2,1,39544,0
1987,712,41591,33161,7,3,1800,1,2,4,10,131,-2,18,15,85,120,1004,12,0,1000000,7,2,1,39480,0
1988,609,41591,33161,7,3,1800,1,12,1,19,113,2,7,19,65,100,1187,12,109,1000000,1,2,1,39732,0
1989,402,41591,33161,7,3,1800,1,8,6,2,128,0,32,20,80,100,1108,12,111,1000000,9,3,3,39705,1
1990,512,41591,33161,7,3,1800,1,3,11,23,133,0,1,21,85,270,1007,12,111,1000000,7,1,1,39531,0
1991,756,41591,33161,7,3,1800,1,7,2,22,129,0,1,8,81,260,1084,12,112,1000000,4,2,1,39472,0
1992,612,41591,33161,7,3,1800,1,4,3,5,133,0,3,23,85,45,1016,12,118,1000000,3,1,1,39178,1
1993,378,41591,33161,7,3,1800,1,9,12,4,125,0,37,4,77,110,1177,12,111,1000000,3,2,1,39583,0
1994,211,41591,33161,7,3,1800,1,11,5,20,123,0,1,1,75,43,1188,12,112,1000000,6,2,1,40228,1
1995,781,41591,33162,7,2,1000,1,6,10,4,118,0,9,4,90,120,1128,11,111,1400000,2,2,4,39687,0
1996,73,41591,33162,7,2,1000,1,5,8,16,125,0,1,17,97,100,1062,11,116,1400000,3,2,1,39197,0
1997,443,41591,33162,7,2,1000,1,10,2,15,112,1,1,22,83,120,1094,11,103,1400000,7,2,1,39159,0
1998,782,41591,33162,7,2,1000,1,7,11,19,116,-2,38,3,90,990,1126,11,106,1400000,4,2,1,39154,0
1999,442,41591,33162,7,2,1000,1,8,7,11,115,-2,9,6,89,180,1117,11,112,1400000,6,4,1,39191,1
2000,196,41591,33162,7,2,1000,1,11,6,13,108,-5,1,12,82,800,1077,11,105,1400000,6,2,1,39507,0
2001,498,41591,33162,7,2,1000,1,1,9,10,131,-2,9,15,105,40,1016,11,112,1400000,6,2,1,40226,0
2002,860,41591,33162,7,2,1000,1,2,1,5,129,0,212,20,101,74,1201,11,102,1400000,2,3,1,39717,0
2003,186,41591,33162,7,2,1000,1,9,5,21,115,0,7,10,87,23,1145,11,113,1400000,2,2,3,40093,1
2004,500,41591,33162,7,2,1000,1,4,4,6,125,-2,3,17,99,960,1232,11,113,1400000,2,3,1,38674,0
2005,501,41591,33162,7,2,1000,1,3,3,22,127,0,64,16,99,210,1207,11,119,1400000,2,3,1,39683,1
2006,519,41591,33163,7,3,1650,1,2,4,13,128,-5,3,16,77,120,1108,12,104,1000000,1,2,1,39731,0
2007,380,41591,33163,7,3,1650,1,10,10,23,120,0,3,19,64,990,1068,12,101,1000000,1,1,1,38640,0
2008,375,41591,33163,7,3,1650,1,3,9,10,128,-2,9,15,74,210,1059,12,107,1000000,6,3,4,39549,0
2009,861,41591,33163,7,3,1650,1,9,8,17,121,0,9,22,65,540,962,12,110,1000000,6,3,1,38764,0
2010,518,41591,33163,7,3,1650,1,4,3,20,130,0,12,18,74,67,1150,12,113,1000000,2,3,1,39698,1
2011,606,41591,33163,7,3,1650,1,8,12,5,123,0,1,1,67,55,1024,12,111,1000000,3,3,1,39873,1
2012,374,41591,33163,7,3,1650,1,6,6,22,125,0,213,3,69,150,1063,12,109,1000000,6,2,1,39501,0
2013,610,41591,33163,7,3,1650,1,1,2,8,131,-2,3,13,77,39,1151,12,116,1000000,1,2,1,39769,1
2014,209,41591,33163,7,3,1650,1,7,1,16,125,0,34,10,69,76,1022,12,110,1000000,4,1,1,39093,0
2015,208,41591,33163,7,3,1650,1,12,7,21,117,0,3,7,61,55,1209,12,109,1000000,1,2,1,39355,0
2016,560,41591,33163,7,3,1650,1,11,5,11,116,-2,9,14,62,130,1191,12,106,1000000,1,2,1,39751,0
